Player,Squad,Pos,Age,Min,90s,Gls,Ast,TklW,Gls_per90,Ast_per90,xG_per90,npxG_per90,xAG_per90,KP_per90,PrgP_per90,Succ_per90,PrgC_per90,TklW_per90,Int_per90,SCA_per90,GCA_per90,SoT%,Cmp%
Abde Ezzalzouli,Osasuna,"FW,MF",20,1504,16.7,4,2,19,0.23952095808383234,0.11976047904191617,0.16167664670658685,0.16167664670658685,0.11377245508982035,0.718562874251497,2.6347305389221556,3.532934131736527,5.568862275449102,1.1377245508982037,0.23952095808383234,3.473053892215569,0.23952095808383234,40.0,66.5
Abdul Mumin,Rayo Vallecano,DF,24,922,10.2,0,0,9,0.0,0.0,0.03921568627450981,0.03921568627450981,0.0,0.09803921568627452,1.8627450980392157,0.4901960784313726,0.4901960784313726,0.8823529411764707,0.8823529411764707,0.5882352941176471,0.0,16.7,76.7
Abdón Prats,Mallorca,"FW,MF",29,416,4.6,1,1,0,0.2173913043478261,0.2173913043478261,0.15217391304347827,0.15217391304347827,0.30434782608695654,1.5217391304347827,1.7391304347826089,0.6521739130434783,0.2173913043478261,0.0,0.0,1.0869565217391306,0.2173913043478261,66.7,63.7
Abner,Betis,DF,22,607,6.7,0,0,9,0.0,0.0,0.2537313432835821,0.2537313432835821,0.014925373134328358,0.29850746268656714,2.388059701492537,0.44776119402985076,1.1940298507462686,1.3432835820895521,1.1940298507462686,1.1940298507462686,0.14925373134328357,20.0,71.8
Adnan Januzaj,Sevilla,FW,27,47,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,62.5
Adri Embarba,Almería,"FW,MF",30,1472,16.4,4,3,27,0.24390243902439027,0.1829268292682927,0.23170731707317074,0.18902439024390247,0.20731707317073172,1.9512195121951221,2.8658536585365857,2.8658536585365857,3.780487804878049,1.6463414634146343,0.5487804878048781,3.780487804878049,0.5487804878048781,40.4,63.9
Adrià Pedrosa,Espanyol,"DF,MF",24,229,2.5,0,0,1,0.0,0.0,0.04,0.04,0.27999999999999997,2.0,1.6,0.4,2.8,0.4,2.0,2.8,0.0,0.0,80.3
Adu Ares,Athletic Club,"FW,MF",20,84,0.9,0,0,2,0.0,0.0,0.11111111111111112,0.11111111111111112,0.22222222222222224,3.333333333333333,4.444444444444445,5.555555555555555,8.88888888888889,2.2222222222222223,2.2222222222222223,13.333333333333332,0.0,0.0,82.4
Agustín Marchesín,Celta Vigo,GK,34,171,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,70.7
Aihen Muñoz,Real Sociedad,DF,24,1756,19.5,0,1,23,0.0,0.05128205128205128,0.010256410256410256,0.010256410256410256,0.046153846153846156,0.717948717948718,2.923076923076923,0.9743589743589743,1.8974358974358974,1.1794871794871795,0.46153846153846156,1.8461538461538463,0.10256410256410256,33.3,76.0
Aimar Oroz,Osasuna,"MF,FW",20,2013,22.4,3,6,14,0.13392857142857142,0.26785714285714285,0.16071428571428573,0.125,0.125,1.4732142857142858,3.8392857142857144,1.3839285714285716,1.5625,0.625,1.0714285714285714,3.4375,0.4910714285714286,31.8,79.1
Aitor Fernández,Osasuna,GK,31,189,21.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.0,65.3
Aitor Paredes,Athletic Club,DF,22,859,9.5,0,0,6,0.0,0.0,0.05263157894736842,0.05263157894736842,0.042105263157894736,0.3157894736842105,3.473684210526316,0.0,0.42105263157894735,0.631578947368421,1.4736842105263157,0.5263157894736842,0.0,37.5,89.1
Aitor Ruibal,Betis,"DF,FW",26,1454,16.2,0,0,29,0.0,0.0,0.04938271604938272,0.04938271604938272,0.12962962962962965,0.9259259259259259,3.8271604938271606,2.160493827160494,2.4074074074074074,1.7901234567901236,1.4814814814814816,2.2839506172839505,0.0617283950617284,40.0,76.9
Alberto Del Moral,Villarreal,MF,22,5,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberto Marí,Valencia,"FW,MF",21,86,1.0,1,0,0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,40.0
Alberto Moreno,Villarreal,DF,30,1296,14.4,0,1,12,0.0,0.06944444444444445,0.0625,0.0625,0.09722222222222221,0.8333333333333333,3.263888888888889,0.41666666666666663,2.8472222222222223,0.8333333333333333,1.597222222222222,1.9444444444444444,0.1388888888888889,20.0,82.9
Alberto Perea,Cádiz,MF,31,45,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,83.3
Aleix García,Girona,MF,25,2337,26.0,1,5,20,0.038461538461538464,0.19230769230769232,0.06923076923076923,0.06923076923076923,0.23846153846153847,2.4615384615384617,6.0,0.5,1.5769230769230769,0.7692307692307693,1.1923076923076923,4.8076923076923075,0.6153846153846154,43.8,82.7
Aleix Garrido,Barcelona,FW,18,7,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,66.7
Aleix Vidal,Espanyol,"MF,FW",32,1025,11.4,0,3,5,0.0,0.2631578947368421,0.008771929824561403,0.008771929824561403,0.1929824561403509,1.3157894736842104,2.017543859649123,0.6140350877192983,1.4035087719298245,0.43859649122807015,1.3157894736842104,2.1929824561403506,0.43859649122807015,66.7,72.7
Alejandro Alfaro,Elche,MF,20,15,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Alejandro Balde,Barcelona,DF,18,2471,27.5,1,6,30,0.03636363636363636,0.21818181818181817,0.06909090909090909,0.06909090909090909,0.1781818181818182,0.8,2.8727272727272726,1.8181818181818181,3.4545454545454546,1.0909090909090908,0.43636363636363634,2.3636363636363638,0.2545454545454545,21.1,88.7
Alejandro Pozo Pozo,Almería,DF,23,188,20.9,0,3,19,0.0,0.14354066985645933,0.023923444976076555,0.023923444976076555,0.1722488038277512,1.1483253588516746,3.062200956937799,0.5741626794258373,2.105263157894737,0.9090909090909092,1.244019138755981,2.3444976076555024,0.3349282296650718,20.0,72.9
Alejandro Revuelta Montero,Getafe,DF,22,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Baena,Villarreal,"MF,FW",21,1947,21.6,6,2,17,0.27777777777777773,0.09259259259259259,0.18055555555555555,0.18055555555555555,0.24074074074074073,1.4351851851851851,5.7407407407407405,1.25,2.314814814814815,0.787037037037037,0.32407407407407407,3.657407407407407,0.37037037037037035,35.5,79.3
Alex Sola,Real Sociedad,DF,23,349,3.9,0,0,9,0.0,0.0,0.025641025641025644,0.025641025641025644,0.025641025641025644,0.5128205128205129,1.0256410256410258,1.794871794871795,2.0512820512820515,2.307692307692308,1.794871794871795,1.5384615384615385,0.5128205128205129,25.0,79.8
Alex Telles,Sevilla,DF,29,1427,15.9,0,2,13,0.0,0.12578616352201258,0.025157232704402517,0.025157232704402517,0.11320754716981132,1.1949685534591195,2.641509433962264,0.8805031446540881,1.320754716981132,0.8176100628930817,1.2578616352201257,2.641509433962264,0.25157232704402516,8.3,74.5
Alexander Callens,Girona,DF,30,120,1.3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,4.615384615384615,0.0,3.846153846153846,2.3076923076923075,0.7692307692307692,0.7692307692307692,0.0,0.0,83.9
Alexander Isak,Real Sociedad,FW,22,152,1.7,1,0,1,0.5882352941176471,0.0,0.11764705882352942,0.11764705882352942,0.05882352941176471,1.1764705882352942,1.7647058823529411,1.1764705882352942,1.7647058823529411,0.5882352941176471,0.0,1.1764705882352942,0.0,33.3,56.7
Alexander Sørloth,Real Sociedad,FW,26,2386,26.5,12,3,9,0.4528301886792453,0.11320754716981132,0.4792452830188679,0.4792452830188679,0.15849056603773587,1.169811320754717,0.7547169811320755,1.0943396226415094,1.5471698113207548,0.33962264150943394,0.07547169811320754,2.188679245283019,0.18867924528301888,42.9,68.4
Alfonso Espino,Cádiz,DF,30,3122,34.7,0,4,56,0.0,0.11527377521613832,0.04322766570605187,0.04322766570605187,0.12103746397694524,1.0086455331412103,3.0835734870317,0.7204610951008645,1.5273775216138328,1.6138328530259365,1.3832853025936598,2.0172910662824206,0.20172910662824206,5.0,64.1
Alfonso Pedraza,Villarreal,DF,26,1633,18.1,0,3,26,0.0,0.16574585635359115,0.06629834254143646,0.06629834254143646,0.11049723756906077,0.9944751381215469,1.7127071823204418,1.160220994475138,3.756906077348066,1.43646408839779,0.9944751381215469,2.154696132596685,0.2762430939226519,38.5,77.0
Amath,Mallorca,"MF,FW",26,1227,13.6,2,0,19,0.14705882352941177,0.0,0.1985294117647059,0.1985294117647059,0.05882352941176471,0.14705882352941177,1.1764705882352942,1.0294117647058825,2.4264705882352944,1.397058823529412,0.36764705882352944,1.7647058823529411,0.22058823529411764,30.4,71.9
Ander Barrenetxea,Real Sociedad,"FW,DF",20,878,9.8,3,1,15,0.3061224489795918,0.1020408163265306,0.3061224489795918,0.3061224489795918,0.12244897959183672,0.9183673469387754,2.7551020408163263,3.4693877551020407,3.6734693877551017,1.530612244897959,0.5102040816326531,2.8571428571428568,0.2040816326530612,66.7,76.6
Ander Capa,Athletic Club,DF,30,109,1.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,10.0,1.6666666666666667,4.166666666666667,0.8333333333333334,0.0,4.166666666666667,0.0,0.0,81.3
Ander Guevara,Real Sociedad,MF,25,221,2.5,0,0,2,0.0,0.0,0.0,0.0,0.27999999999999997,1.6,6.0,1.2,1.6,0.8,0.8,2.8,0.0,0.0,89.9
Ander Herrera,Athletic Club,MF,32,697,7.7,0,1,10,0.0,0.12987012987012986,0.06493506493506493,0.06493506493506493,0.11688311688311688,1.4285714285714286,5.194805194805195,0.6493506493506493,1.0389610389610389,1.2987012987012987,1.4285714285714286,2.987012987012987,0.12987012987012986,10.0,82.6
Ander Martin,Real Sociedad,"MF,FW",21,41,0.5,0,0,2,0.0,0.0,0.0,0.0,0.2,4.0,6.0,2.0,2.0,4.0,0.0,8.0,0.0,0.0,50.0
Andoni Gorosabel,Real Sociedad,DF,25,1708,19.0,0,0,25,0.0,0.0,0.031578947368421054,0.031578947368421054,0.05263157894736842,0.6842105263157895,3.5789473684210527,0.47368421052631576,2.210526315789474,1.3157894736842106,0.8947368421052632,1.5789473684210527,0.05263157894736842,7.1,84.7
Andreas Christensen,Barcelona,DF,26,176,19.6,1,1,15,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.0510204081632653,0.02551020408163265,0.3061224489795918,4.642857142857142,0.0,0.9183673469387754,0.7653061224489796,1.0714285714285714,0.7653061224489796,0.1020408163265306,50.0,94.0
Andriy Lunin,Real Madrid,GK,23,630,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3
Andrés Guardado,Betis,MF,35,1373,15.3,1,1,25,0.06535947712418301,0.06535947712418301,0.0196078431372549,0.0196078431372549,0.07189542483660132,0.7843137254901961,4.705882352941177,0.32679738562091504,0.9150326797385621,1.6339869281045751,1.5032679738562091,2.0915032679738563,0.32679738562091504,37.5,84.9
Andrés Martín,Rayo Vallecano,"FW,MF",23,205,2.3,0,0,2,0.0,0.0,0.2173913043478261,0.2173913043478261,0.2173913043478261,0.4347826086956522,1.7391304347826089,1.3043478260869565,1.3043478260869565,0.8695652173913044,0.4347826086956522,2.608695652173913,0.0,50.0,50.6
Ansu Fati,Barcelona,FW,19,1393,15.5,7,3,9,0.45161290322580644,0.1935483870967742,0.5870967741935483,0.5870967741935483,0.10967741935483871,1.032258064516129,3.096774193548387,1.4838709677419355,3.032258064516129,0.5806451612903226,0.3225806451612903,3.2903225806451615,0.5161290322580645,29.5,83.6
Ante Budimir,Osasuna,FW,31,1798,20.0,8,0,9,0.4,0.0,0.38,0.38,0.034999999999999996,0.5,1.15,0.8,1.15,0.45,0.25,1.7,0.05,36.2,61.6
Anthony Lozano,Cádiz,FW,29,1443,16.0,1,1,4,0.0625,0.0625,0.1625,0.1625,0.05,0.6875,1.75,1.0625,1.1875,0.25,0.1875,2.125,0.3125,26.7,67.6
Antoine Griezmann,Atlético Madrid,"FW,MF",31,2859,31.8,15,16,34,0.4716981132075472,0.5031446540880503,0.3867924528301887,0.3867924528301887,0.4339622641509434,2.641509433962264,5.377358490566038,1.4779874213836477,3.1132075471698113,1.069182389937107,0.7547169811320754,5.09433962264151,0.8176100628930817,39.6,77.4
Antonio Blanco,Cádiz,MF,22,158,1.8,0,0,4,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.1111111111111112,0.0,0.5555555555555556,2.2222222222222223,0.5555555555555556,1.1111111111111112,0.0,0.0,93.4
Antonio Gomis,Atlético Madrid,GK,19,6,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Raillo,Mallorca,DF,30,2766,30.7,2,3,21,0.06514657980456026,0.09771986970684039,0.019543973941368076,0.019543973941368076,0.035830618892508145,0.22801302931596093,1.6286644951140066,0.06514657980456026,0.26058631921824105,0.6840390879478827,1.009771986970684,0.48859934853420195,0.16286644951140067,38.5,82.9
Antonio Rüdiger,Real Madrid,DF,29,2415,26.8,1,0,16,0.03731343283582089,0.0,0.06716417910447761,0.06716417910447761,0.0037313432835820895,0.07462686567164178,2.201492537313433,0.11194029850746269,0.7835820895522387,0.5970149253731343,0.708955223880597,0.6716417910447761,0.03731343283582089,18.2,91.9
Antonio Sánchez,Mallorca,"MF,DF",25,1076,12.0,0,0,8,0.0,0.0,0.049999999999999996,0.049999999999999996,0.06666666666666667,0.5,2.8333333333333335,1.0,1.8333333333333333,0.6666666666666666,1.8333333333333333,1.5,0.0,41.7,69.8
Anuar,Valladolid,"MF,FW",27,210,2.3,1,0,4,0.4347826086956522,0.0,0.1739130434782609,0.1739130434782609,0.2173913043478261,1.7391304347826089,1.3043478260869565,0.8695652173913044,2.608695652173913,1.7391304347826089,1.3043478260869565,1.7391304347826089,0.4347826086956522,33.3,75.0
Aridane Hernández,Osasuna,DF,33,1793,19.9,0,1,15,0.0,0.05025125628140704,0.010050251256281409,0.010050251256281409,0.035175879396984924,0.15075376884422112,2.361809045226131,0.30150753768844224,0.30150753768844224,0.7537688442211056,1.407035175879397,0.6030150753768845,0.10050251256281408,20.0,84.5
Aritz Elustondo,Real Sociedad,DF,28,1449,16.1,0,1,17,0.0,0.06211180124223602,0.04347826086956521,0.04347826086956521,0.06832298136645963,0.24844720496894407,3.229813664596273,0.3105590062111801,1.3043478260869563,1.0559006211180124,1.2422360248447204,0.5590062111801242,0.12422360248447203,0.0,80.7
Arnau Martinez,Girona,DF,19,2732,30.4,3,4,45,0.09868421052631579,0.13157894736842105,0.0625,0.0625,0.14144736842105263,1.3157894736842106,3.7171052631578947,0.7894736842105263,2.1052631578947367,1.480263157894737,0.8223684210526316,2.4671052631578947,0.2960526315789474,15.0,81.5
Arnau Puigmal,Almería,"MF,FW",21,763,8.5,1,0,14,0.11764705882352941,0.0,0.12941176470588237,0.12941176470588237,0.058823529411764705,0.9411764705882353,1.8823529411764706,1.1764705882352942,2.823529411764706,1.6470588235294117,1.2941176470588236,3.0588235294117645,0.11764705882352941,35.3,70.4
Arnaut Danjuma,Villarreal,FW,25,479,5.3,2,0,3,0.37735849056603776,0.0,0.5094339622641509,0.3584905660377358,0.07547169811320756,0.9433962264150944,0.37735849056603776,0.5660377358490566,2.2641509433962264,0.5660377358490566,0.0,2.452830188679245,0.0,36.4,73.7
Asier Illarramendi,Real Sociedad,MF,32,1076,12.0,1,0,18,0.08333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.8333333333333334,4.0,0.5833333333333334,0.8333333333333334,1.5,1.5,2.25,0.16666666666666666,27.3,85.2
Asier Villalibre,Athletic Club,FW,24,97,1.1,0,0,0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,1.8181818181818181,1.8181818181818181,0.0,0.0,0.0,0.0,2.727272727272727,0.0,25.0,61.1
Augusto Solari,Celta Vigo,MF,30,262,2.9,0,1,6,0.0,0.3448275862068966,0.10344827586206896,0.10344827586206896,0.06896551724137931,1.3793103448275863,4.137931034482759,0.3448275862068966,1.7241379310344829,2.0689655172413794,1.3793103448275863,2.0689655172413794,0.6896551724137931,0.0,75.2
Aurélien Tchouaméni,Real Madrid,MF,22,2119,23.5,0,4,40,0.0,0.1702127659574468,0.07659574468085106,0.07659574468085106,0.09361702127659575,0.9361702127659575,6.042553191489362,1.1914893617021276,1.7446808510638299,1.702127659574468,2.0851063829787235,2.6808510638297873,0.5106382978723404,15.8,92.8
Awer Mabil,Cádiz,"MF,FW",26,165,1.8,0,0,0,0.0,0.0,0.11111111111111112,0.11111111111111112,0.0,0.5555555555555556,2.2222222222222223,1.1111111111111112,2.7777777777777777,0.0,0.0,1.1111111111111112,0.0,33.3,63.0
Axel Werner,Elche,GK,26,180,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,74.3
Axel Witsel,Atlético Madrid,"DF,MF",33,2258,25.1,0,0,22,0.0,0.0,0.023904382470119518,0.023904382470119518,0.023904382470119518,0.1593625498007968,3.2669322709163344,0.2390438247011952,0.2390438247011952,0.8764940239043825,0.9163346613545816,0.9163346613545816,0.1593625498007968,0.0,92.5
Ayoze Pérez,Betis,"FW,MF",29,1386,15.4,3,1,15,0.19480519480519481,0.06493506493506493,0.2987012987012987,0.2987012987012987,0.12987012987012986,0.8441558441558441,2.5324675324675323,2.727272727272727,3.311688311688312,0.974025974025974,0.8441558441558441,3.1818181818181817,0.2597402597402597,41.2,78.8
Aïssa Mandi,Villarreal,DF,30,1461,16.2,0,0,10,0.0,0.0,0.00617283950617284,0.00617283950617284,0.018518518518518517,0.2469135802469136,2.2222222222222223,0.0617283950617284,0.4320987654320988,0.617283950617284,1.2962962962962963,0.5555555555555556,0.1234567901234568,100.0,90.7
Babatunde Akinsola,Valladolid,FW,19,11,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,100.0
Bebé,Rayo Vallecano,FW,32,60,0.7,0,0,0,0.0,0.0,0.14285714285714288,0.14285714285714288,0.14285714285714288,2.857142857142857,1.4285714285714286,4.285714285714286,7.142857142857143,0.0,0.0,5.714285714285714,0.0,0.0,55.3
Benjamin Lecomte,Espanyol,GK,31,899,10.0,0,0,0,0.0,0.0,0.0,0.0,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,65.1
Bernardo Espinosa,Girona,DF,33,1225,13.6,1,1,2,0.07352941176470588,0.07352941176470588,0.08823529411764706,0.08823529411764706,0.0,0.07352941176470588,2.6470588235294117,0.22058823529411764,0.5882352941176471,0.14705882352941177,0.8823529411764706,0.6617647058823529,0.14705882352941177,45.5,88.9
Beñat Turrientes,Real Sociedad,"MF,FW",20,106,1.2,0,0,3,0.0,0.0,0.0,0.0,0.16666666666666669,1.6666666666666667,1.6666666666666667,0.8333333333333334,0.0,2.5,0.0,3.3333333333333335,0.0,0.0,85.1
Borja García,Girona,"MF,FW",31,679,7.5,1,0,4,0.13333333333333333,0.0,0.09333333333333332,0.09333333333333332,0.08,0.6666666666666666,5.2,0.8,0.9333333333333333,0.5333333333333333,0.6666666666666666,2.2666666666666666,0.26666666666666666,37.5,77.2
Borja Iglesias,Betis,FW,29,2365,26.3,15,3,4,0.5703422053231939,0.11406844106463879,0.5665399239543726,0.38783269961977185,0.10646387832699619,0.8365019011406843,1.2547528517110267,0.45627376425855515,0.7604562737642585,0.1520912547528517,0.03802281368821293,1.520912547528517,0.19011406844106463,36.2,76.1
Borja Mayoral,Getafe,FW,25,2759,30.7,8,2,4,0.26058631921824105,0.06514657980456026,0.25732899022801303,0.20521172638436483,0.08794788273615636,0.7166123778501629,2.0846905537459284,0.8794788273615636,1.8892508143322475,0.13029315960912052,0.09771986970684039,1.8892508143322475,0.09771986970684039,38.0,75.1
Braian Cufré,Mallorca,DF,25,220,2.4,0,0,2,0.0,0.0,0.04166666666666667,0.04166666666666667,0.0,0.4166666666666667,2.916666666666667,0.8333333333333334,1.25,0.8333333333333334,0.8333333333333334,1.25,0.0,0.0,82.6
Brais Méndez,Real Sociedad,MF,25,2407,26.7,8,4,34,0.299625468164794,0.149812734082397,0.2097378277153558,0.2097378277153558,0.13857677902621723,1.797752808988764,5.131086142322098,0.5617977528089888,1.5355805243445693,1.2734082397003745,0.449438202247191,3.6704119850187267,0.41198501872659177,35.0,77.0
Brian Ocampo,Cádiz,"MF,FW",23,1119,12.4,1,1,15,0.08064516129032258,0.08064516129032258,0.04032258064516129,0.04032258064516129,0.13709677419354838,1.2903225806451613,1.7741935483870968,1.532258064516129,3.225806451612903,1.2096774193548387,0.24193548387096772,3.225806451612903,0.4032258064516129,15.4,74.3
Brian Oliván,Espanyol,DF,28,2403,26.7,1,7,27,0.03745318352059925,0.2621722846441948,0.02247191011235955,0.02247191011235955,0.16104868913857678,1.2734082397003745,2.9962546816479403,0.149812734082397,1.797752808988764,1.0112359550561798,0.8239700374531835,1.9850187265917603,0.33707865168539325,26.7,62.2
Bryan Gil,Sevilla,"FW,DF",21,918,10.2,2,2,11,0.19607843137254904,0.19607843137254904,0.28431372549019607,0.28431372549019607,0.06862745098039216,0.7843137254901962,2.1568627450980395,1.8627450980392157,2.7450980392156863,1.0784313725490198,0.7843137254901962,2.450980392156863,0.3921568627450981,23.5,75.9
Cala,Cádiz,DF,32,137,1.5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,78.9
Carles Aleñá,Getafe,"MF,FW",24,2119,23.5,2,2,10,0.0851063829787234,0.0851063829787234,0.0978723404255319,0.0978723404255319,0.06808510638297872,0.6382978723404256,3.702127659574468,1.0212765957446808,1.0212765957446808,0.425531914893617,0.1702127659574468,1.872340425531915,0.1702127659574468,30.3,75.0
Carles Pérez,Celta Vigo,"MF,FW",24,2144,23.8,3,5,23,0.12605042016806722,0.21008403361344538,0.1134453781512605,0.1134453781512605,0.08403361344537814,0.9663865546218487,2.773109243697479,1.8487394957983192,3.907563025210084,0.9663865546218487,0.25210084033613445,2.857142857142857,0.37815126050420167,37.0,81.9
Carlos Clerc,Elche,"DF,MF",30,2639,29.3,0,1,51,0.0,0.034129692832764506,0.020477815699658702,0.020477815699658702,0.07167235494880546,0.5460750853242321,3.6518771331058018,0.8873720136518771,1.7406143344709897,1.7406143344709897,0.9556313993174061,1.3993174061433447,0.13651877133105803,33.3,74.4
Carlos Dominguez,Celta Vigo,DF,21,108,1.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.0,100.0,82.4
Carlos Fernández,Real Sociedad,FW,26,631,7.0,1,0,4,0.14285714285714285,0.0,0.34285714285714286,0.34285714285714286,0.08571428571428572,1.0,1.8571428571428572,1.8571428571428572,1.2857142857142858,0.5714285714285714,0.14285714285714285,2.2857142857142856,0.14285714285714285,23.8,64.9
Carlos García,Cádiz,DF,22,25,0.3,0,1,0,0.0,3.3333333333333335,0.0,0.0,0.33333333333333337,3.3333333333333335,6.666666666666667,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,83.3
Carlos Martín,Atlético Madrid,"FW,MF",20,28,0.3,0,0,2,0.0,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,6.666666666666667,3.3333333333333335,0.0,0.0,100.0,54.5
Carlos Soler,Valencia,MF,25,242,2.7,1,0,0,0.37037037037037035,0.0,0.3333333333333333,0.07407407407407407,0.07407407407407407,1.4814814814814814,4.814814814814815,0.37037037037037035,1.111111111111111,0.0,0.0,2.222222222222222,0.0,25.0,74.8
Carlos Álvarez,Sevilla,MF,18,10,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,100.0
Carmona,Elche,"MF,DF",20,589,6.5,1,0,9,0.15384615384615385,0.0,0.06153846153846154,0.06153846153846154,0.015384615384615385,0.6153846153846154,1.5384615384615385,1.3846153846153846,1.2307692307692308,1.3846153846153846,1.2307692307692308,2.1538461538461537,0.15384615384615385,60.0,69.4
Casemiro,Real Madrid,MF,30,8,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5
Catena,Rayo Vallecano,DF,27,3103,34.5,1,1,14,0.028985507246376812,0.028985507246376812,0.04057971014492753,0.04057971014492753,0.04057971014492753,0.2028985507246377,3.449275362318841,0.057971014492753624,0.2318840579710145,0.4057971014492754,0.8115942028985508,0.8985507246376812,0.028985507246376812,35.7,82.5
Cenk Özkacar,Valencia,DF,21,1365,15.2,0,0,20,0.0,0.0,0.052631578947368425,0.052631578947368425,0.013157894736842106,0.2631578947368421,4.0131578947368425,0.6578947368421053,1.5131578947368423,1.3157894736842106,0.7894736842105263,1.1842105263157896,0.0,18.2,84.0
Chadi Riad,Barcelona,MF,19,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Chris Ramos,Cádiz,FW,25,710,7.9,1,0,9,0.12658227848101264,0.0,0.37974683544303794,0.37974683544303794,0.02531645569620253,0.5063291139240506,0.7594936708860759,1.0126582278481011,1.1392405063291138,1.1392405063291138,0.12658227848101264,1.5189873417721518,0.0,19.4,53.0
Chumi,Almería,DF,23,1489,16.5,1,0,16,0.06060606060606061,0.0,0.024242424242424242,0.024242424242424242,0.006060606060606061,0.12121212121212122,1.9393939393939394,0.42424242424242425,0.7878787878787878,0.9696969696969697,0.9090909090909091,0.6666666666666666,0.0,33.3,82.4
Claudio Bravo,Betis,GK,39,108,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,59.2
Clément Grenier,Mallorca,MF,31,718,8.0,0,0,8,0.0,0.0,0.025,0.025,0.1375,1.5,5.0,0.375,0.5,1.0,0.75,2.25,0.125,66.7,71.9
Copete,Mallorca,DF,22,2206,24.5,1,0,28,0.04081632653061224,0.0,0.04081632653061224,0.02040816326530612,0.00816326530612245,0.12244897959183673,2.36734693877551,0.7755102040816326,0.5714285714285714,1.1428571428571428,1.7959183673469388,0.6530612244897959,0.0,16.7,75.9
Cristhian Mosquera,Valencia,DF,18,145,1.6,0,0,2,0.0,0.0,0.125,0.125,0.0,0.0,0.625,0.0,0.0,1.25,0.625,0.625,0.0,0.0,81.5
Cristhian Stuani,Girona,FW,35,109,12.1,9,0,6,0.7438016528925621,0.0,0.8016528925619835,0.4132231404958678,0.10743801652892562,0.578512396694215,0.8264462809917356,0.0,0.1652892561983471,0.49586776859504134,0.1652892561983471,1.4876033057851241,0.08264462809917356,51.7,72.6
Curro,Almería,MF,26,43,0.5,0,0,0,0.0,0.0,0.2,0.2,0.4,4.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,100.0,75.0
